Region,State,StateCode,Education,EducationCode,DeliveryMethod,DeliveryMethodCode,TobaccoUse,TobaccoUseCode,Births,Pctof TotalBirths,AverageBirthWeight,AverageAgeofMother
3,Kentucky,21,High school graduate or GED completed,3,Not Stated,9,No,2,24,0.00%,3309.5,28.25
3,Kentucky,21,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,1596,0.04%,3106.75,26.97
3,Kentucky,21,"Some college credit, but not a degree",4,Vaginal,1,No,2,6668,0.17%,3329.08,26
3,Kentucky,21,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,17,0.00%,3155.47,28.35
3,Kentucky,21,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,1019,0.03%,2994.58,28.14
3,Kentucky,21,"Some college credit, but not a degree",4,Cesarean,2,No,2,3704,0.09%,3223.7,27.31
3,Kentucky,21,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,10,0.00%,3236.6,27.5
3,Kentucky,21,"Some college credit, but not a degree",4,Not Stated,9,No,2,21,0.00%,3425.62,26.43
3,Kentucky,21,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,315,0.01%,3139.9,29.77
3,Kentucky,21,"Associate degree (AA, AS)",5,Vaginal,1,No,2,2794,0.07%,3373.6,28.35
3,Kentucky,21,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,210,0.01%,3005.59,30.82
3,Kentucky,21,"Associate degree (AA, AS)",5,Cesarean,2,No,2,1623,0.04%,3271.36,29.55
3,Kentucky,21,"Associate degree (AA, AS)",5,Not Stated,9,No,2,10,0.00%,3110.2,29.4
3,Kentucky,21,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,123,0.00%,3215.38,31.82
3,Kentucky,21,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,5334,0.14%,3405.69,29.87
3,Kentucky,21,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,104,0.00%,3122.85,31.4
3,Kentucky,21,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,2971,0.08%,3302.96,31.01
3,Kentucky,21,"Bachelor's degree (BA, AB, BS)",6,Not Stated,9,No,2,10,0.00%,3270.3,30.6
3,Kentucky,21,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,20,0.00%,3161.45,32.45
3,Kentucky,21,"Master's degree (MA, MS)",7,Vaginal,1,No,2,2723,0.07%,3416.45,31.51
3,Kentucky,21,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,18,0.00%,2954.56,33.44
3,Kentucky,21,"Master's degree (MA, MS)",7,Cesarean,2,No,2,1519,0.04%,3293.37,32.4
3,Kentucky,21,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,792,0.02%,3337.71,32.47
3,Kentucky,21,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,416,0.01%,3284.54,33.5
3,Kentucky,21,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,27,0.00%,3067.44,25.74
3,Kentucky,21,Unknown/Not on certificate,Unk,Vaginal,1,No,2,115,0.00%,3272.02,27.32
3,Kentucky,21,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,33,0.00%,2955.39,28.82
3,Kentucky,21,Unknown/Not on certificate,Unk,Cesarean,2,Yes,1,22,0.00%,2830.5,29.05
3,Kentucky,21,Unknown/Not on certificate,Unk,Cesarean,2,No,2,50,0.00%,3394.54,27.32
3,Kentucky,21,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,11,0.00%,2928.64,28.55
3,Kentucky,21,Unknown/Not on certificate,Unk,Not Stated,9,No,2,10,0.00%,3282.9,30.5
3,Mississippi,28,8th grade or less,1,Vaginal,1,Yes,1,73,0.00%,2985.3,24.95
3,Mississippi,28,8th grade or less,1,Vaginal,1,No,2,539,0.01%,3190.1,26.56
3,Mississippi,28,8th grade or less,1,Cesarean,2,Yes,1,49,0.00%,2783.86,24.63
3,Mississippi,28,8th grade or less,1,Cesarean,2,No,2,196,0.00%,3159.8,26.2
3,Mississippi,28,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,568,0.01%,2941.88,24.69
3,Mississippi,28,9th through 12th grade with no diploma,2,Vaginal,1,No,2,2331,0.06%,3081.43,22.12
3,Mississippi,28,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,367,0.01%,2835.71,25.78
3,Mississippi,28,9th through 12th grade with no diploma,2,Cesarean,2,No,2,1179,0.03%,2982.08,24.11
3,Mississippi,28,High school graduate or GED completed,3,Vaginal,1,Yes,1,887,0.02%,2998.32,25.72
3,Mississippi,28,High school graduate or GED completed,3,Vaginal,1,No,2,5838,0.15%,3112.31,24.41
3,Mississippi,28,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,12,0.00%,2939.42,27.75
3,Mississippi,28,High school graduate or GED completed,3,Cesarean,2,Yes,1,569,0.01%,2963.56,26.51
3,Mississippi,28,High school graduate or GED completed,3,Cesarean,2,No,2,3409,0.09%,3046.51,25.59
3,Mississippi,28,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,524,0.01%,3067.29,26.59
3,Mississippi,28,"Some college credit, but not a degree",4,Vaginal,1,No,2,5214,0.13%,3170.23,25.39
3,Mississippi,28,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,11,0.00%,3320.64,29.45
3,Mississippi,28,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,400,0.01%,2904.43,27.98
3,Mississippi,28,"Some college credit, but not a degree",4,Cesarean,2,No,2,3121,0.08%,3122.7,26.6
3,Mississippi,28,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,10,0.00%,3212.9,27.8
3,Mississippi,28,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,155,0.00%,3057.4,29.46
3,Mississippi,28,"Associate degree (AA, AS)",5,Vaginal,1,No,2,2540,0.06%,3248.32,27.71
3,Mississippi,28,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,104,0.00%,2967.14,29.99
3,Mississippi,28,"Associate degree (AA, AS)",5,Cesarean,2,No,2,1841,0.05%,3167.56,28.54
3,Mississippi,28,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,31,0.00%,3144.58,30.81
3,Mississippi,28,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,3102,0.08%,3328.03,29.51
3,Mississippi,28,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,39,0.00%,2856.92,31.92
3,Mississippi,28,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,2000,0.05%,3262.94,30.56
3,Mississippi,28,"Master's degree (MA, MS)",7,Vaginal,1,No,2,1211,0.03%,3330.76,31.31
3,Mississippi,28,"Master's degree (MA, MS)",7,Cesarean,2,No,2,915,0.02%,3240.14,32.23
3,Mississippi,28,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,330,0.01%,3380.62,31.94
3,Mississippi,28,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,245,0.01%,3266.05,33.72
3,Mississippi,28,Unknown/Not on certificate,Unk,Vaginal,1,No,2,37,0.00%,2995.17,26.46
3,Mississippi,28,Unknown/Not on certificate,Unk,Cesarean,2,No,2,20,0.00%,3179.15,27.05
3,Tennessee,47,8th grade or less,1,Vaginal,1,Yes,1,67,0.00%,3023.16,27.22
3,Tennessee,47,8th grade or less,1,Vaginal,1,No,2,1895,0.05%,3270.95,28.91
3,Tennessee,47,8th grade or less,1,Vaginal,1,Not Stated,9,14,0.00%,3234.5,27
3,Tennessee,47,8th grade or less,1,Cesarean,2,Yes,1,34,0.00%,2595.03,28.24
3,Tennessee,47,8th grade or less,1,Cesarean,2,No,2,659,0.02%,3179.94,30.55
3,Tennessee,47,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,1405,0.04%,3005.29,24.55
3,Tennessee,47,9th through 12th grade with no diploma,2,Vaginal,1,No,2,4435,0.11%,3165.93,23.52
3,Tennessee,47,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,62,0.00%,3047.69,24.65
3,Tennessee,47,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,689,0.02%,2900.61,25.92
3,Tennessee,47,9th through 12th grade with no diploma,2,Cesarean,2,No,2,1783,0.05%,3112.47,25.7
3,Tennessee,47,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,30,0.00%,2950.67,25.7
3,Tennessee,47,High school graduate or GED completed,3,Vaginal,1,Yes,1,3419,0.09%,3069.81,25.23
3,Tennessee,47,High school graduate or GED completed,3,Vaginal,1,No,2,11930,0.30%,3235.29,24.69
3,Tennessee,47,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,125,0.00%,3024.79,25.06
3,Tennessee,47,High school graduate or GED completed,3,Cesarean,2,Yes,1,1655,0.04%,2988.2,26.57
3,Tennessee,47,High school graduate or GED completed,3,Cesarean,2,No,2,5434,0.14%,3149.14,26.17
3,Tennessee,47,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,58,0.00%,3094.79,25.28
3,Tennessee,47,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,1788,0.05%,3110.16,27.17
3,Tennessee,47,"Some college credit, but not a degree",4,Vaginal,1,No,2,10982,0.28%,3287.54,26.3
3,Tennessee,47,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,59,0.00%,3222.02,25.88
3,Tennessee,47,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,929,0.02%,3048.65,28.2
3,Tennessee,47,"Some college credit, but not a degree",4,Cesarean,2,No,2,5509,0.14%,3207.4,27.85
3,Tennessee,47,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,26,0.00%,3171.5,28.04
3,Tennessee,47,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,297,0.01%,3116.11,29.45
3,Tennessee,47,"Associate degree (AA, AS)",5,Vaginal,1,No,2,3430,0.09%,3333.82,28.72
3,Tennessee,47,"Associate degree (AA, AS)",5,Vaginal,1,Not Stated,9,12,0.00%,3354.5,28.92
3,Tennessee,47,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,187,0.00%,3043.95,30.65
3,Tennessee,47,"Associate degree (AA, AS)",5,Cesarean,2,No,2,1801,0.05%,3261.31,30.02
3,Tennessee,47,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,139,0.00%,3252.64,31.26
3,Tennessee,47,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,9116,0.23%,3394.41,30.15
3,Tennessee,47,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Not Stated,9,24,0.00%,3442.21,29.38
3,Tennessee,47,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,101,0.00%,3080.48,32.48
3,Tennessee,47,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,4500,0.11%,3284.28,31.22
3,Tennessee,47,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,20,0.00%,3320.2,32.45
3,Tennessee,47,"Master's degree (MA, MS)",7,Vaginal,1,No,2,3788,0.10%,3379,31.8
3,Tennessee,47,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,13,0.00%,3167.92,33.62
3,Tennessee,47,"Master's degree (MA, MS)",7,Cesarean,2,No,2,2060,0.05%,3252.19,32.65
3,Tennessee,47,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,1138,0.03%,3362.9,32.79
3,Tennessee,47,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,652,0.02%,3257.04,33.82
3,Tennessee,47,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,11,0.00%,3039,28.45
3,Tennessee,47,Unknown/Not on certificate,Unk,Vaginal,1,No,2,313,0.01%,3255.24,27.92
3,Tennessee,47,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,38,0.00%,2754.81,27.92
3,Tennessee,47,Unknown/Not on certificate,Unk,Cesarean,2,Yes,1,12,0.00%,2822.58,26.67
3,Tennessee,47,Unknown/Not on certificate,Unk,Cesarean,2,No,2,110,0.00%,3106.15,30.4
3,Tennessee,47,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,22,0.00%,2865.64,31.95
3,Arkansas,5,8th grade or less,1,Vaginal,1,Yes,1,50,0.00%,2831.52,25.26
3,Arkansas,5,8th grade or less,1,Vaginal,1,No,2,580,0.01%,3330.26,29.29
3,Arkansas,5,8th grade or less,1,Vaginal,1,Not Stated,9,20,0.00%,3118.6,29.8
3,Arkansas,5,8th grade or less,1,Cesarean,2,Yes,1,29,0.00%,2975.69,29.31
3,Arkansas,5,8th grade or less,1,Cesarean,2,No,2,237,0.01%,3297.44,30.65
3,Arkansas,5,8th grade or less,1,Cesarean,2,Not Stated,9,12,0.00%,3193.17,28.25
3,Arkansas,5,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,803,0.02%,3112.44,24.53
3,Arkansas,5,9th through 12th grade with no diploma,2,Vaginal,1,No,2,2425,0.06%,3202.52,23.11
3,Arkansas,5,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,63,0.00%,3082.21,24.86
3,Arkansas,5,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,400,0.01%,3055.93,25.32
3,Arkansas,5,9th through 12th grade with no diploma,2,Cesarean,2,No,2,989,0.03%,3153.14,24.65
3,Arkansas,5,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,44,0.00%,3256,25.48
3,Arkansas,5,High school graduate or GED completed,3,Vaginal,1,Yes,1,1497,0.04%,3102.54,25.45
3,Arkansas,5,High school graduate or GED completed,3,Vaginal,1,No,2,6882,0.17%,3220.33,24.6
3,Arkansas,5,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,125,0.00%,3127.62,24.79
3,Arkansas,5,High school graduate or GED completed,3,Cesarean,2,Yes,1,841,0.02%,3063.47,26.63
3,Arkansas,5,High school graduate or GED completed,3,Cesarean,2,No,2,2985,0.08%,3193.15,25.61
3,Arkansas,5,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,64,0.00%,3073.23,26.62
3,Arkansas,5,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,750,0.02%,3149.24,26.97
3,Arkansas,5,"Some college credit, but not a degree",4,Vaginal,1,No,2,5333,0.14%,3300.3,25.97
3,Arkansas,5,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,65,0.00%,3210.74,26.22
3,Arkansas,5,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,501,0.01%,3054.02,27.91
3,Arkansas,5,"Some college credit, but not a degree",4,Cesarean,2,No,2,2471,0.06%,3247.33,27.16
3,Arkansas,5,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,43,0.00%,2992.02,27.56
3,Arkansas,5,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,123,0.00%,3136.87,28.9
3,Arkansas,5,"Associate degree (AA, AS)",5,Vaginal,1,No,2,1637,0.04%,3337.35,27.88
3,Arkansas,5,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,109,0.00%,3032.17,31.16
3,Arkansas,5,"Associate degree (AA, AS)",5,Cesarean,2,No,2,928,0.02%,3310.04,28.89
3,Arkansas,5,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,46,0.00%,3059.61,31.7
3,Arkansas,5,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,3726,0.09%,3363.79,29.59
3,Arkansas,5,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Not Stated,9,30,0.00%,3252.93,31.1
3,Arkansas,5,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,44,0.00%,3021.98,31.89
3,Arkansas,5,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,1674,0.04%,3337.19,30.49
3,Arkansas,5,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Not Stated,9,10,0.00%,3111.8,32.5
3,Arkansas,5,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,11,0.00%,2809.36,32.91
3,Arkansas,5,"Master's degree (MA, MS)",7,Vaginal,1,No,2,1245,0.03%,3412.6,30.96
3,Arkansas,5,"Master's degree (MA, MS)",7,Vaginal,1,Not Stated,9,10,0.00%,3215.8,29
3,Arkansas,5,"Master's degree (MA, MS)",7,Cesarean,2,No,2,689,0.02%,3326.62,32.14
3,Arkansas,5,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,343,0.01%,3372.83,32.04
3,Arkansas,5,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,187,0.00%,3270.22,33.49
3,Arkansas,5,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,11,0.00%,2736.55,26.91
3,Arkansas,5,Unknown/Not on certificate,Unk,Vaginal,1,No,2,91,0.00%,3296.63,25.53
3,Arkansas,5,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,48,0.00%,2836.65,28.04
3,Arkansas,5,Unknown/Not on certificate,Unk,Cesarean,2,No,2,55,0.00%,2931.11,28.49
3,Arkansas,5,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,24,0.00%,2417.08,26.54
3,Louisiana,22,8th grade or less,1,Vaginal,1,Yes,1,131,0.00%,2998.11,25.92
3,Louisiana,22,8th grade or less,1,Vaginal,1,No,2,1035,0.03%,3170.29,26.23
3,Louisiana,22,8th grade or less,1,Vaginal,1,Not Stated,9,17,0.00%,2858.88,25.29
3,Louisiana,22,8th grade or less,1,Cesarean,2,Yes,1,68,0.00%,2847.65,26.78
3,Louisiana,22,8th grade or less,1,Cesarean,2,No,2,512,0.01%,3095.86,26.95
3,Louisiana,22,8th grade or less,1,Cesarean,2,Not Stated,9,12,0.00%,2744,26.17
3,Louisiana,22,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,715,0.02%,2963.6,25.61
3,Louisiana,22,9th through 12th grade with no diploma,2,Vaginal,1,No,2,4530,0.11%,3100.41,23.41
3,Louisiana,22,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,87,0.00%,2954.32,25.49
3,Louisiana,22,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,441,0.01%,2909.56,26.6
3,Louisiana,22,9th through 12th grade with no diploma,2,Cesarean,2,No,2,2267,0.06%,3047.62,24.97
3,Louisiana,22,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,60,0.00%,2662.38,26.98
3,Louisiana,22,High school graduate or GED completed,3,Vaginal,1,Yes,1,1017,0.03%,3024.21,26.16
3,Louisiana,22,High school graduate or GED completed,3,Vaginal,1,No,2,11256,0.29%,3163.38,25.09
3,Louisiana,22,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,124,0.00%,2969.19,26.69
3,Louisiana,22,High school graduate or GED completed,3,Cesarean,2,Yes,1,706,0.02%,2994.91,26.82
3,Louisiana,22,High school graduate or GED completed,3,Cesarean,2,No,2,6733,0.17%,3114.08,26.57
3,Louisiana,22,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,87,0.00%,2884.2,28.44
3,Louisiana,22,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,514,0.01%,3059.6,27.84
3,Louisiana,22,"Some college credit, but not a degree",4,Vaginal,1,No,2,7884,0.20%,3214.74,26.35
3,Louisiana,22,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,45,0.00%,2959.49,27.82
3,Louisiana,22,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,383,0.01%,3022.48,29.17
3,Louisiana,22,"Some college credit, but not a degree",4,Cesarean,2,No,2,4790,0.12%,3153.76,27.57
3,Louisiana,22,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,59,0.00%,3033,28.68
3,Louisiana,22,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,102,0.00%,3094.32,29.98
3,Louisiana,22,"Associate degree (AA, AS)",5,Vaginal,1,No,2,2450,0.06%,3264.43,28.57
3,Louisiana,22,"Associate degree (AA, AS)",5,Vaginal,1,Not Stated,9,18,0.00%,3054.06,30.5
3,Louisiana,22,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,83,0.00%,3006.05,30.25
3,Louisiana,22,"Associate degree (AA, AS)",5,Cesarean,2,No,2,1700,0.04%,3175.76,29.76
3,Louisiana,22,"Associate degree (AA, AS)",5,Cesarean,2,Not Stated,9,10,0.00%,3162.9,32
3,Louisiana,22,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,44,0.00%,3044.91,30.66
3,Louisiana,22,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,6395,0.16%,3338.41,29.98
3,Louisiana,22,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Not Stated,9,15,0.00%,3295.67,31.07
3,Louisiana,22,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,34,0.00%,3223.21,31.79
3,Louisiana,22,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,3924,0.10%,3243.13,31.11
3,Louisiana,22,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,10,0.00%,2931.8,31.1
3,Louisiana,22,"Master's degree (MA, MS)",7,Vaginal,1,No,2,2140,0.05%,3318.22,31.68
3,Louisiana,22,"Master's degree (MA, MS)",7,Cesarean,2,No,2,1287,0.03%,3231.25,32.46
3,Louisiana,22,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,740,0.02%,3303.49,32.55
3,Louisiana,22,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,427,0.01%,3215.98,33.71
3,Louisiana,22,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,17,0.00%,2688.65,27.94
3,Louisiana,22,Unknown/Not on certificate,Unk,Vaginal,1,No,2,153,0.00%,2995.87,27.16
3,Louisiana,22,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,22,0.00%,2850.18,28.45
3,Louisiana,22,Unknown/Not on certificate,Unk,Cesarean,2,Yes,1,10,0.00%,3230.4,28.2
3,Louisiana,22,Unknown/Not on certificate,Unk,Cesarean,2,No,2,85,0.00%,3114.73,29.25
3,Louisiana,22,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,12,0.00%,2578.08,31.58
3,Oklahoma,40,8th grade or less,1,Vaginal,1,Yes,1,94,0.00%,3128.24,24.44
3,Oklahoma,40,8th grade or less,1,Vaginal,1,No,2,1036,0.03%,3291.59,27.79
3,Oklahoma,40,8th grade or less,1,Cesarean,2,Yes,1,66,0.00%,3016.39,24.44
3,Oklahoma,40,8th grade or less,1,Cesarean,2,No,2,428,0.01%,3233.41,30.04
3,Oklahoma,40,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,1144,0.03%,3079.41,23.74
3,Oklahoma,40,9th through 12th grade with no diploma,2,Vaginal,1,No,2,3936,0.10%,3237.01,23.21
3,Oklahoma,40,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,552,0.01%,2999.83,25.4
3,Oklahoma,40,9th through 12th grade with no diploma,2,Cesarean,2,No,2,1531,0.04%,3185.15,24.95
3,Oklahoma,40,High school graduate or GED completed,3,Vaginal,1,Yes,1,1667,0.04%,3114.95,25.42
3,Oklahoma,40,High school graduate or GED completed,3,Vaginal,1,No,2,8828,0.22%,3286.04,24.67
3,Oklahoma,40,High school graduate or GED completed,3,Cesarean,2,Yes,1,885,0.02%,3042.87,26.76
3,Oklahoma,40,High school graduate or GED completed,3,Cesarean,2,No,2,3931,0.10%,3193.55,26.22
3,Oklahoma,40,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,896,0.02%,3194.25,27.24
3,Oklahoma,40,"Some college credit, but not a degree",4,Vaginal,1,No,2,7311,0.19%,3336.17,26.32
3,Oklahoma,40,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,468,0.01%,3058.74,28.97
3,Oklahoma,40,"Some college credit, but not a degree",4,Cesarean,2,No,2,3515,0.09%,3249.19,27.92
3,Oklahoma,40,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,156,0.00%,3235.11,29.66
3,Oklahoma,40,"Associate degree (AA, AS)",5,Vaginal,1,No,2,2454,0.06%,3357.63,28.62
3,Oklahoma,40,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,102,0.00%,3170.16,30.92
3,Oklahoma,40,"Associate degree (AA, AS)",5,Cesarean,2,No,2,1284,0.03%,3268.92,29.76
3,Oklahoma,40,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,62,0.00%,3098.34,30.98
3,Oklahoma,40,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,5848,0.15%,3397.62,29.85
3,Oklahoma,40,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,43,0.00%,3177.28,31.95
3,Oklahoma,40,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,2787,0.07%,3305.04,31.18
3,Oklahoma,40,"Master's degree (MA, MS)",7,Vaginal,1,No,2,1672,0.04%,3400.5,31.47
3,Oklahoma,40,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,11,0.00%,3097.64,33.64
3,Oklahoma,40,"Master's degree (MA, MS)",7,Cesarean,2,No,2,887,0.02%,3237.49,32.91
3,Oklahoma,40,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,550,0.01%,3380.03,32.35
3,Oklahoma,40,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,279,0.01%,3310.38,33.06
3,Oklahoma,40,Unknown/Not on certificate,Unk,Vaginal,1,No,2,91,0.00%,3036.34,27.47
3,Oklahoma,40,Unknown/Not on certificate,Unk,Cesarean,2,No,2,33,0.00%,3015.24,28.82
3,Texas,48,8th grade or less,1,Vaginal,1,Yes,1,223,0.01%,3010.27,26.18
3,Texas,48,8th grade or less,1,Vaginal,1,No,2,10088,0.26%,3267.28,28.79
3,Texas,48,8th grade or less,1,Cesarean,2,Yes,1,130,0.00%,3008.13,26.77
3,Texas,48,8th grade or less,1,Cesarean,2,No,2,4625,0.12%,3196.25,30.15
